,id,address,date,cause,longitude,latitude,done
39470,3101012201009098,南京东路西藏中路00米,2010-09-27 13:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.46937664095243,31.238721032338066,1
39474,3101012201009132,南京东路广西北路00米,2010-09-30 11:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47303908612403,31.23590209354829,1
39530,3101012201009729,南京东路四川中路00米,2010-10-18 19:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
39553,3101012201009993,中山东一路南京东路00米（理赔中心）,2010-09-23 19:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
39611,3101012201010550,南京东路河南中路00米,2010-11-07 16:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48117670822857,31.23732484158225,1
39676,3101012201011204,南京东路福建中路00米,2010-11-27 13:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47618924646018,31.237171522938805,1
39873,3101012201100785,南京东路福建中路00米,2010-12-24 16:19:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47618924646018,31.237171522938805,1
40035,3101012201102225,南京东路四川中路00米,2011-03-05 20:19:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48398944666043,31.238663807827244,1
40062,3101012201102560,南京东路浙江中路00米,2011-03-13 10:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47436720331174,31.236192108089913,1
40209,3101012201103794,南京东路江西中路00米,2011-04-30 10:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48215950922507,31.239767451026275,1
40245,3101012201104105,南京东路江西中路00米,2011-05-12 17:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.4805716389784,31.243879436967937,1
40348,3101012201104986,浙江中路南京东路00米,2011-06-11 19:17:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
40459,3101012201106132,南京东路福建中路00米,2011-07-18 22:45:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47618924646018,31.237171522938805,1
40517,3101012201106620,南京东路贵州路00米,2011-07-29 16:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
40566,3101012201107151,山西南路南京东路00米,2011-08-15 11:20:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
40579,3101012201107296,南京东路河南中路00米,2011-07-27 15:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48117670822857,31.23732484158225,1
40592,3101012201107462,浙江中路南京东路00米,2011-08-11 10:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47977464768879,31.239314936135553,1
40596,3101012201107525,南京东路广西北路00米,2011-08-28 11:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47303908612403,31.23590209354829,1
40699,3101012201108540,南京东路福建中路00米,2011-07-16 17:55:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47618924646018,31.237171522938805,1
40819,3101012201109666,中山东一路南京东路00米,2011-10-29 23:13:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
40969,3101012201111076,中山东一路南京东路00米,2011-07-15 04:46:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.48581289794502,31.23900747487284,1
41015,3101012201111647,浙江中路南京东路北约0米,2011-04-03 09:15:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
41044,3101012201200191,浙江中路南京东路00米,2011-12-28 14:10:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
41051,3101012201200281,南京东路福建中路00米,2011-12-31 11:36:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47618924646018,31.237171522938805,1
41102,3101012201200839,南京东路山西南路00米,2012-01-16 15:30:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47783499377566,31.238914451612178,1
41203,3101012201201874,南京东路四川中路东约0米,2012-02-15 05:58:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47096507195369,31.23785332961822,1
41210,3101012201201836,四川中路南京东路北约0米,2012-02-20 14:43:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
41276,3101012201202543,南京东路山西南路南约0米,2012-03-18 13:05:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47783499377566,31.238914451612178,1
41280,3101012201202565,浙江中路南京东路北约0米,2012-01-11 13:05:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
41515,3101012201204994,南京东路山西南路东约0米,2012-06-01 18:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47096507195369,31.23785332961822,1
41794,3101012201207606,江西中路南京东路西约0米,2012-07-27 09:25:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47915913391535,31.239069200609805,1
42028,3101012201210181,浙江中路南京东路东约0米,2012-09-09 17:50:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
42071,3101012201210524,南京东路浙江中路南约0米,2012-09-14 20:00:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47423270701847,31.236566093075147,1
42127,3101012201211117,中山东一路南京东路东约0米,2012-09-22 04:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47694711211875,31.248560448882866,1
43091,3101012201301682,山西南路进南京东路南约70米,2013-02-01 11:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
43112,3101012201301822,南京东路进河南中路东约5米,2013-02-04 19:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
43168,3101012201302349,南京东路江西中路东约100米,2013-02-16 13:30:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47096507195369,31.23785332961822,1
43279,3101012201303314,六合路南京东路东约10米,2013-02-17 16:57:00.0,绿地分中心,121.47096507195369,31.23785332961822,1
43311,3101012201303558,中山东一路南京东路东约10米,2013-02-26 17:20:00.0,绿地分中心,121.47694711211875,31.248560448882866,1
43383,3101012201304149,浙江中路南京东路北约0米,2013-03-18 17:41:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
43764,3101012201307559,中山东一路南京东路南约2米,2013-05-11 23:20:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48581289794502,31.23900747487284,1
43795,3101012201307773,福建中路南京东路南约0米,2013-05-15 06:30:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47915913391535,31.239069200609805,1
43944,3101012201309047,南京东路浙江中路南约0米,2013-06-02 21:15:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47423270701847,31.236566093075147,1
44042,3101012201309831,四川中路出南京东路北约30米,2013-06-15 13:50:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
44045,3101012201309871,中山东一路南京东路东约0米,2013-06-15 16:40:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47694711211875,31.248560448882866,1
44089,3101012201310338,南京东路进中山东一路西约40米,2013-06-21 16:50:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
44297,3101012201312278,南京东路浙江中路南约0米,2013-07-21 14:20:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47423270701847,31.236566093075147,1
44321,3101012201312446,南京东路中山东一路东约20米,2013-07-23 20:20:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47694711211875,31.248560448882866,1
44551,3101012201314487,中山东一路南京东路南约2米,2013-09-15 13:30:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.48581289794502,31.23900747487284,1
44671,3101012201315673,南京东路出四川中路西约20米,2013-10-05 19:25:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
44676,3101012201315649,南京东路江西中路东约0米,2013-10-04 10:10:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
44845,3101012201317354,南京东路中山东一路西约100米,2013-10-31 14:10:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48581289794502,31.23900747487284,1
44886,3101012201317690,江西中路南京东路南约0米,2013-11-05 17:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
44932,3101012201318072,四川中路出南京东路北约50米,2013-11-11 09:55:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
44969,3101012201318499,中山东一路南京东路东约0米,2013-11-17 07:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47694711211875,31.248560448882866,1
45049,3101012201319121,河南中路南京东路南约0米,2013-11-26 15:35:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
45141,3101012201319940,南京东路进四川中路东约0米,2013-12-09 06:50:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47096507195369,31.23785332961822,1
45346,3101012201321928,中山东一路南京东路东约10米,2013-10-28 22:00:00.0,利港分中心,121.47694711211875,31.248560448882866,1
45437,3101012201400610,河南中路南京东路南约00米,2014-01-06 20:46:00.0,南空分中心,121.47915913391535,31.239069200609805,1
45543,3101012201401623,南京东路出中山东一路东约5米,2014-01-29 16:01:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47096507195369,31.23785332961822,1
45593,3101012201402190,南京东路西藏中路东约0米,2014-02-14 14:00:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47096507195369,31.23785332961822,1
45610,3101012201402248,南京东路四川中路东约0米,2014-02-15 17:40:00.0,上海市公安局黄浦分局交通警察支队事故违章审理科,121.47096507195369,31.23785332961822,1
45791,3101012201404219,南京东路出江西中路西约12米,2014-03-18 14:19:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
46054,3101012201406873,广西北路进南京东路南约14米,2014-05-02 18:10:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
46185,3101012201408117,南京东路中山东一路西约20米,2014-05-22 08:53:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.48581289794502,31.23900747487284,1
46194,3101012201408155,南京东路广西北路东约00米,2014-05-19 14:15:00.0,南空分中心,121.47096507195369,31.23785332961822,1
46275,3101012201409116,南京东路广西北路西约0米,2014-06-06 14:00:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47303908612403,31.23590209354829,1
46306,3101012201409445,四川中路进南京东路南约5米,2014-06-12 08:10:00.0,上海市公安局黄浦分局交通警察支队第一责任区,121.47915913391535,31.239069200609805,1
46389,3101012201410430,浙江中路南京东路南约0米,2014-06-27 07:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47915913391535,31.239069200609805,1
47457,3101012201421125,河南中路南京东路东约0米,2014-12-13 12:30:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
47988,3101012201503088,南京东路进浙江中路东约0米,2015-03-06 21:17:00.0,上海市公安局黄浦分局交通警察支队一中队,121.47096507195369,31.23785332961822,1
48176,3101012201504741,广西北路南京东路东约50米,2015-04-02 11:40:00.0,上海市公安局黄浦分局交通警察支队隧桥责任区,121.47096507195369,31.23785332961822,1
